seed,k,inertia,silhouette,elapsed_ms
42,3,739.0254217718589,0.9797305638729684,4656.599283218384
43,3,739.0254217718589,0.9797305638729684,3877.0675659179688
44,3,739.0254217718589,0.9797305638729684,3837.787866592407
45,3,739.0254217718589,0.9797305638729684,3730.9045791625977
46,3,739.0254217718589,0.9797305638729684,3735.9275817871094
